project_code,archetype,year,quarter,gross_sales,productivity_increase,employment_generated,employment_increase,man_months,cost_to_sales_ratio,gross_margin,labor_cost_share,material_cost_ratio,repayment_days_late,repayment_overdue_count,repayment_completion_ratio,sales_trend_3q,sales_volatility,sales_vs_baseline_ratio,regular_employment_ratio,avg_workdays_per_employee,market_count,interventions_availed_count,report_days_late,problems_reported_count,label,outcome,triggered
SETUP-0071,stable,2022,3,308295.0,2.8884661593912697,21,5.0,61.1,0.5931635284386708,0.40683647156132924,0.298146901052582,0.27569373489677096,0.0,3.0,0.0,-0.18192999870527815,0.16983841139314734,0.733813630831869,0.42857142857142855,58.19047619047619,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0071,stable,2022,4,289980.0,-5.940738578309736,20,0.0,59.65,0.6515883509207532,0.3484116490792469,0.3852214256874089,0.3127801917373612,2.0,3.0,0.25,-0.12776858573920874,0.14390202487795975,0.6902196813721447,0.5,59.65,5.0,0.0,0.0,2.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0071,stable,2023,1,279340.0,-3.66921856679771,23,15.0,67.8,0.581558351829312,0.418441648170688,0.3049260980947601,0.2334610152502327,1.0,3.0,0.4,-0.026915154320856567,0.037434073668997474,0.664894012671546,0.5652173913043478,58.95652173913044,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0071,stable,2023,2,292035.0,4.5446409393570555,22,10.0,66.5,0.6764267296728131,0.3235732703271868,0.2951062436481309,0.34964987073467224,1.0,4.0,0.3333333333333333,-0.020320608729106997,0.0450395474097863,0.6951110581747509,0.4090909090909091,60.45454545454545,5.0,0.0,2.0,0.0,0,Routine Monitoring,
SETUP-0071,stable,2023,3,315465.0,8.023010940469465,20,0.0,58.85,0.6498733615456548,0.3501266384543452,0.26648401095934243,0.3552216569191511,2.0,4.0,0.4285714285714286,0.030302000305909144,0.04902094526289496,0.7508798944205243,0.5,58.85,4.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0072,declining,2022,2,133695.0,-1.0546181172291296,14,-17.647058823529413,35.05,0.8036705935150904,0.19632940648490965,0.4954557020529427,0.4009125247765436,0.0,2.0,0.0,-0.010602086937112884,0.0,0.9171180972620566,0.14285714285714285,50.07142857142857,2.0,1.0,16.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0072,declining,2022,3,120255.0,-10.052731964546169,13,-23.52941176470588,32.4,0.7599027899047857,0.24009721009521434,0.3573340558671714,0.2518814186520311,0.0,3.0,0.0,-0.05730973860744853,0.0449905692365852,0.8249226731459562,0.15384615384615385,49.84615384615385,1.0,2.0,10.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0072,declining,2022,4,122910.0,2.2078084071348383,14,-17.647058823529413,34.95,0.6814439834024896,0.31855601659751037,0.4296307094823218,0.36957936701651617,0.0,3.0,0.25,-0.03911871557482714,0.05184703247071803,0.8431353852760342,0.14285714285714285,49.92857142857143,1.0,0.0,10.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0072,declining,2023,1,101940.0,-17.0612643397608,12,-29.411764705882355,31.05,0.8653546203649205,0.13464537963507947,0.5375733512442719,0.36639199529134786,0.0,4.0,0.19999999999999998,-0.07736842105263157,0.07963371290443987,0.6992858284520292,0.16666666666666666,51.75,1.0,3.0,15.0,5.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0072,declining,2023,2,99825.0,-2.0747498528546204,9,-47.05882352941176,20.05,0.861270523415978,0.13872947658402202,0.40868794934605834,0.3120961682945154,0.0,5.0,0.16666666666666666,-0.07395320612231138,0.08261242079343283,0.6847773967551876,0.0,44.55555555555556,1.0,1.0,13.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0073,stable,2022,2,258800.0,32.20945083014048,10,11.11111111111111,27.3,0.6215020092735704,0.37849799072642965,0.24159220147232685,0.25328438948995363,3.0,1.0,0.5,0.2774172258277417,0.0,1.0645385986147342,0.4,54.6,5.0,0.0,2.0,0.0,0,Routine Monitoring,
SETUP-0073,stable,2022,3,235230.0,-9.10741885625966,9,0.0,27.3,0.6309239892870807,0.3690760107129193,0.3413454751882004,0.33159035837265655,8.0,1.0,0.6666666666666666,0.08585346052364522,0.20658434843200071,0.9675866095523336,0.4444444444444444,60.666666666666664,4.0,2.0,0.0,1.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0073,stable,2022,4,199740.0,-15.087361305955874,9,0.0,26.0,0.7265279363172124,0.2734720636827876,0.34374895127500493,0.3543106037849204,5.333333333333333,1.0,0.75,-0.00521629642953503,0.21028636217791316,0.8216033218211245,0.2222222222222222,57.77777777777778,1.0,0.0,0.0,1.0,1,Additional Review or Follow-up,EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0073,stable,2023,1,194195.0,-2.7761089416241114,8,-11.11111111111111,23.55,0.6317549885424445,0.3682450114575555,0.35381109432177027,0.2908931743865702,5.333333333333333,2.0,0.6000000000000001,-0.10329461183717827,0.05026730014135604,0.7987947185393676,0.5,58.875,3.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0073,stable,2023,2,219825.0,13.198074100774996,9,0.0,27.7,0.5988937563971339,0.401106243602866,0.2798881929623154,0.3404981235073354,4.75,2.0,0.6666666666666667,-0.024386624106291003,0.11579710775502891,0.9042202374052702,0.8888888888888888,61.55555555555556,4.0,2.0,0.0,0.0,0,Routine Monitoring,
SETUP-0074,stable,2022,2,531720.0,52.79310344827586,12,9.090909090909092,35.05,0.7174746106973595,0.28252538930264054,0.374197631637167,0.3074080343037689,6.0,1.0,0.5,0.41767835220297367,0.0,1.5267156503729855,0.3333333333333333,58.416666666666664,3.0,1.0,0.0,1.0,0,Routine Monitoring,
SETUP-0074,stable,2022,3,570870.0,7.3628977657413675,12,9.090909090909092,34.55,0.6295443796310893,0.3704556203689106,0.3107902322837713,0.27223360835216426,5.5,1.0,0.6666666666666666,0.230461398465452,0.22715102841267246,1.6391261628835219,0.6666666666666666,57.583333333333336,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0074,stable,2022,4,524345.0,-8.14984147003696,11,0.0,30.45,0.7086045828605213,0.29139541713947875,0.36461942590358576,0.3191982378014475,5.5,2.0,0.5,0.11507923045568588,0.2585985993403495,1.505539979114615,0.5454545454545454,55.36363636363637,3.0,1.0,0.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0075,stable,2022,2,356100.0,8.461257309941521,14,0.0,42.6,0.691156950294861,0.30884304970513904,0.39294405568578283,0.32966863240662736,22.0,1.0,0.5,0.08117822389760673,0.0,0.9975186129241772,0.2857142857142857,60.857142857142854,2.0,0.0,5.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0075,stable,2022,3,259440.0,-27.144060657118786,12,-14.285714285714285,35.9,0.831242869256861,0.16875713074313897,0.36952646938330264,0.24441103916127044,22.0,2.0,0.3333333333333333,-0.10946538681584134,0.17802658983530154,0.7267515555659886,0.0,59.833333333333336,2.0,1.0,24.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0075,stable,2022,4,221820.0,-14.5004625346901,14,0.0,42.65,0.719696465602741,0.280303534397259,0.3771087589332879,0.33558741321792446,11.5,2.0,0.5,-0.14280420012353304,0.14737856844196623,0.6213692185308649,0.35714285714285715,60.92857142857143,3.0,2.0,5.0,2.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0076,growing,2022,2,536435.0,29.975528203140144,10,11.11111111111111,30.95,0.5684039072767437,0.43159609272325633,0.23507582111873354,0.2111252994304995,0.0,1.0,0.5,0.2606845035847675,0.0,1.2823173261058447,0.3,61.9,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0076,growing,2022,3,545640.0,1.7159581309944354,10,11.11111111111111,31.0,0.4992590902426509,0.5007409097573491,0.2511831089930086,0.23630049116633678,0.0,1.0,0.6666666666666666,0.13338283844941948,0.14129785036072856,1.3043213545283083,0.4,62.0,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0076,growing,2022,4,605100.0,10.897294919727294,11,22.22222222222222,35.95,0.5309553131713767,0.4690446868286234,0.20849900084368497,0.2613121798049909,0.0,1.0,0.75,0.111690346422083,0.11770392380446111,1.4464570992322399,0.2727272727272727,65.36363636363636,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0076,growing,2023,1,672600.0,11.155180961824492,12,33.33333333333333,36.1,0.49414540588760036,0.5058545941123996,0.21685766311572136,0.27042818911685995,0.0,1.0,0.7999999999999999,0.07932196925554343,0.043901705622258674,1.6078120061867536,0.5,60.166666666666664,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0077,growing,2022,2,323190.0,33.043800428124484,10,0.0,30.2,0.6148903122002537,0.3851096877997463,0.31110134335448136,0.25003867693926174,17.5,0.0,1.0,0.2835844623836357,0.0,1.4912659269198947,0.6,60.4,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0077,growing,2022,3,347130.0,7.4074074074074066,11,10.0,34.6,0.6118302653184686,0.3881697346815314,0.3579555941521948,0.3171146256445712,17.5,1.0,0.6666666666666666,0.17116530156366344,0.1281819651035854,1.6017300696547017,0.8181818181818182,62.90909090909091,4.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0077,growing,2022,4,315180.0,-9.204044594244232,12,20.0,37.2,0.5626499777904689,0.4373500222095311,0.20826643115143784,0.2587569008185799,11.666666666666666,1.0,0.75,0.07838361472460559,0.17378292313975863,1.4543061197642637,0.5,62.0,2.0,1.0,1.0,0.0,0,Routine Monitoring,
SETUP-0077,growing,2023,1,440490.0,39.75823339044355,14,40.0,43.0,0.3540353469999319,0.645964653000068,0.2284218760450129,0.2442166678017662,8.75,1.0,0.8,0.08974817495213852,0.2033011161590857,2.032512541071643,0.6428571428571429,61.42857142857143,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0077,growing,2023,2,537375.0,21.99482394606007,14,40.0,46.15,0.510397115608281,0.48960288439171895,0.23439052788874218,0.25894394045126773,7.0,1.0,0.8333333333333334,0.16974895971466458,0.20238063090056166,2.479560096161943,0.6428571428571429,65.92857142857143,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0077,growing,2023,3,664800.0,23.712491277041174,13,30.0,41.1,0.5641998646209386,0.43580013537906137,0.2801598869276099,0.19450962695547533,5.833333333333333,1.0,0.8571428571428571,0.23408288194417842,0.079996870502577,3.0675255676733375,0.5384615384615384,63.23076923076923,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0078,volatile,2022,2,314300.0,10.536681437715412,15,-11.76470588235294,38.05,0.8596023862551703,0.1403976137448297,0.3755598032860645,0.3418230989500477,11.0,0.0,1.0,0.10009354536950421,0.0,1.0696524638566458,0.13333333333333333,50.733333333333334,2.0,1.0,0.0,3.0,0,Routine Monitoring,
SETUP-0078,volatile,2022,3,357900.0,13.87209672287623,17,0.0,43.1,0.5157965912265996,0.48420340877340046,0.30340009620614117,0.27644593461860856,7.333333333333333,0.0,1.0,0.11535325234700064,0.0166770764258041,1.2180356882414685,0.4117647058823529,50.705882352941174,4.0,2.0,0.0,0.0,0,Routine Monitoring,
SETUP-0078,volatile,2022,4,377000.0,5.336686225202571,18,5.88235294117647,49.7,0.44774384615384616,0.5522561538461539,0.3259621789007226,0.28047745358090187,5.5,0.0,1.0,0.09645904884742865,0.035121721309759706,1.283038431033902,0.6666666666666666,55.22222222222222,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0078,volatile,2023,1,363600.0,-3.5543766578249336,18,5.88235294117647,49.0,0.5431862761276127,0.4568137238723872,0.37315405529235496,0.23345709570957096,5.0,0.0,1.0,0.04728199320498301,0.07114821822099689,1.2374344125303098,0.3888888888888889,54.44444444444444,3.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0078,volatile,2023,2,512325.0,40.90346534653465,20,17.647058823529413,58.35,0.5271104279510076,0.4728895720489924,0.277516151065064,0.17611867466939932,4.166666666666667,0.0,1.0,0.11171294212592926,0.19208061073819363,1.7435879686457398,0.65,58.35,6.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0078,volatile,2023,3,693600.0,35.38281364368321,22,29.411764705882355,59.55,0.46656522491349484,0.5334347750865052,0.2521418088781286,0.2309616493656286,3.5714285714285716,0.0,1.0,0.2257407431191482,0.1978518553386362,2.3605184503053436,0.5909090909090909,54.13636363636363,5.0,1.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0079,stable,2022,2,328020.0,36.85747663551402,11,0.0,32.65,0.6178889701847449,0.3821110298152552,0.24035116647459043,0.24242424242424243,0.0,1.0,0.5,0.31122071516646116,0.0,1.0820832309114383,0.45454545454545453,59.36363636363637,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0079,stable,2022,3,329850.0,0.5578928114139381,11,0.0,31.0,0.5063509170835228,0.49364908291647724,0.2948025638868674,0.3479157192663332,7.0,1.0,0.6666666666666666,0.15069355467661968,0.1814979191205004,1.088120095470209,0.2727272727272727,56.36363636363637,3.0,0.0,0.0,0.0,0,Routine Monitoring,SALES_CONTRACTION
SETUP-0079,stable,2022,4,294150.0,-10.823101409731697,11,0.0,30.9,0.6132584055753867,0.3867415944246133,0.32594491400740927,0.31890192078871327,7.0,2.0,0.5,0.055463623395149785,0.20332306908501244,0.970351754077799,0.36363636363636365,56.18181818181818,4.0,0.0,1.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0079,stable,2023,1,291530.0,-0.8907020227774944,11,0.0,32.55,0.6163803382156211,0.3836196617843789,0.2687152713934449,0.3946420608513704,4.666666666666667,2.0,0.6,-0.046695347995657596,0.05058304657111078,0.961708811376171,0.36363636363636365,59.18181818181818,4.0,0.0,0.0,2.0,0,Routine Monitoring,
SETUP-0080,volatile,2022,2,412110.0,105.952023988006,18,28.57142857142857,49.35,0.5878339035694353,0.4121660964305646,0.253823339417763,0.27808109485331584,7.5,0.0,1.0,0.6926054785122752,0.0,1.642647040945402,0.3888888888888889,54.833333333333336,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0080,volatile,2022,3,476040.0,15.512848511319794,19,35.714285714285715,54.25,0.5606276993529956,0.4393723006470044,0.21056945147992995,0.24110368876564994,5.0,0.0,1.0,0.3803445899379738,0.45219587738343103,1.8974683879829395,0.6842105263157895,57.10526315789474,5.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0080,volatile,2022,4,528450.0,11.009579026972522,19,35.714285714285715,50.6,0.4826008893935093,0.5173991106064907,0.27344159387404887,0.1954773393887785,3.75,0.0,1.0,0.2595360920393394,0.43733526107464316,2.1063716696697425,0.7368421052631579,53.26315789473684,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0080,volatile,2023,1,503280.0,-4.762986091399376,21,50.0,57.7,0.555942695914799,0.44405730408520105,0.27653211903407504,0.25871284374503256,3.0,0.0,1.0,0.06790424401525096,0.08693309785875313,2.006045480010196,0.47619047619047616,54.95238095238095,4.0,1.0,0.0,0.0,0,Routine Monitoring,
SETUP-0081,stable,2022,2,538200.0,14.431510125976718,14,7.6923076923076925,42.3,0.747822110739502,0.252177889260498,0.3867060414205144,0.3237829803047194,6.0,1.0,0.23023083611425124,0.1346025135718004,0.0,1.2305309686256445,0.35714285714285715,60.42857142857143,2.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0081,stable,2022,3,552620.0,2.679301374953549,14,7.6923076923076925,41.6,0.5281378343165286,0.4718621656834714,0.3100327750133771,0.2885889037675075,5.0,1.0,0.4868205574095008,0.07907177103984575,0.058761043755115844,1.2635006017872605,0.21428571428571427,59.42857142857143,3.0,1.0,4.0,2.0,0,Routine Monitoring,
SETUP-0081,stable,2022,4,530970.0,-3.9177011327856395,13,0.0,39.1,0.6961748121362789,0.3038251878637211,0.32017740988898785,0.3006007872384504,12.333333333333334,1.0,0.6151154180571257,0.037541913326944266,0.07588942295160139,1.2140004243982876,0.38461538461538464,60.15384615384615,3.0,0.0,11.0,0.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0081,stable,2023,1,529800.0,-0.22035143228430984,13,0.0,40.0,0.6469696489241222,0.35303035107587777,0.33539431093976707,0.2904869762174405,11.25,1.0,0.647025175212442,-0.008709837840852578,0.02699770016901374,1.2113253570751885,0.3076923076923077,61.53846153846154,4.0,1.0,0.0,2.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0082,stable,2022,2,212450.0,8.982250949009952,13,0.0,39.5,0.679788985643681,0.3202110143563191,0.41894875938202136,0.3038126618027771,0.0,2.0,0.0,0.08596185473379317,0.0,0.6488023740333929,0.23076923076923078,60.76923076923077,2.0,1.0,16.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0082,stable,2022,3,138060.0,-35.0152977171099,11,-15.384615384615385,31.15,0.9017057800956108,0.09829421990438929,0.4558881672751517,0.342640880776474,0.0,3.0,0.0,-0.15642130351086259,0.21998774333059928,0.4216222911699234,0.09090909090909091,56.63636363636363,1.0,2.0,10.0,3.0,1,Additional Review or Follow-up,SALES_CONTRACTION|SUSTAINED_DECLINE
SETUP-0083,stable,2022,2,192480.0,10.78304411637745,3,0.0,8.3,0.7762392975893598,0.22376070241064017,0.2653894430740964,0.31273379052369077,5.5,0.0,0.7937919134231192,0.10231415113659635,0.0,1.0239865170852613,0.3333333333333333,55.333333333333336,3.0,1.0,1.0,2.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
SETUP-0083,stable,2022,3,130120.0,-32.39817123857024,3,0.0,9.7,0.7599405164463572,0.24005948355364284,0.3835107509385291,0.35229019366738396,5.5,1.0,0.5291946089487461,-0.13183874119815853,0.21590607677473844,0.692233611820107,0.3333333333333333,64.66666666666667,1.0,0.0,10.0,3.0,0,Routine Monitoring,SUSTAINED_DECLINE
SETUP-0083,stable,2022,4,128100.0,-1.552413157085767,3,0.0,9.55,0.5142183450429352,0.4857816549570648,0.2367344113231591,0.2650663544106167,3.6666666666666665,1.0,0.6468959567115595,-0.12766216400163344,0.18160523907326728,0.6814872861524417,0.6666666666666666,63.666666666666664,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0084,growing,2022,2,534050.0,19.430187961937985,9,0.0,27.3,0.6180099803389195,0.3819900196610805,0.2968581591847955,0.2996255032300346,0.0,0.0,1.0,0.17709676268707675,0.0,1.2107694433577887,0.3333333333333333,60.666666666666664,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0084,growing,2022,3,564615.0,5.7232468869956,10,11.11111111111111,30.9,0.5831485879758773,0.4168514120241226,0.33127850910681717,0.20530804176297124,0.0,0.0,1.0,0.1139679007394086,0.06853470537471193,1.2800647678334571,0.6,61.8,5.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0084,growing,2022,4,570840.0,1.1025211870035334,11,22.22222222222222,33.45,0.6159562924812557,0.38404370751874434,0.21843350900305053,0.18341391633382384,0.0,0.0,1.0,0.07589090410881243,0.07782706677410901,1.2941777531061887,0.5454545454545454,60.81818181818182,4.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0084,growing,2023,1,567030.0,-0.6674374605844019,12,33.33333333333333,39.2,0.4070874733259264,0.5929125266740736,0.3184057622117255,0.23594871523552546,0.0,0.0,1.0,0.01880855877506947,0.026941233585372135,1.2855399259754083,0.5833333333333334,65.33333333333333,5.0,0.0,0.0,1.0,0,Routine Monitoring,
SETUP-0084,growing,2023,2,936720.0,65.19760859213798,13,44.44444444444444,40.95,0.49512735929626783,0.5048726407037322,0.33532887432979647,0.23132312750875395,0.0,0.0,1.0,0.16861213888273174,0.30640418612264486,2.1236812152085154,0.5384615384615384,63.0,6.0,0.0,0.0,0.0,0,Routine Monitoring,
SETUP-0085,declining,2022,2,184620.0,-26.35819704826486,14,-26.31578947368421,35.7,0.8023846820496154,0.19761531795038453,0.43093311522783145,0.37208861445130537,0.0,2.0,0.0,-0.3035927593494441,0.0,0.4479737468263825,0.07142857142857142,51.0,1.0,1.0,13.0,3.0,0,Routine Monitoring,EMPLOYMENT_BELOW_BASELINE
SETUP-0085,declining,2022,3,206360.0,11.775538944859711,17,-10.526315789473683,40.7,0.8009466950959488,0.1990533049040511,0.3117908542033511,0.3775440976933514,0.0,3.0,0.0,-0.10364979428998877,0.19066867996562287,0.5007250698466704,0.23529411764705882,47.88235294117647,2.0,1.0,1.0,2.0,1,Additional Review or Follow-up,SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE
SETUP-0086,declining,2022,2,62600.0,-6.525309840226967,8,-11.11111111111111,20.6,0.8228718849840255,0.17712811501597445,0.4268738141062103,0.32571884984025556,0.0,2.0,0.0,-0.06745388593038512,0.0,0.7722074400829938,0.125,51.5,1.0,1.0,26.0,3.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|EMPLOYMENT_BELOW_BASELINE|LABOR_CONTRACTION
SETUP-0086,declining,2023,2,39675.0,-3.642987249544627,5,-44.44444444444444,13.95,0.9463730308758663,0.053626969124133624,0.42155118803324343,0.3390044108380592,28.0,4.0,0.2,-0.1777990889474946,0.17684280067847674,0.4894142202123447,0.0,55.8,2.0,2.0,12.0,4.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE|LABOR_CONTRACTION
SETUP-0086,declining,2023,3,21600.0,-45.55765595463138,4,-55.55555555555556,9.2,0.9607263888888888,0.03927361111111117,0.5064744124454442,0.4414351851851852,28.0,5.0,0.16666666666666669,-0.315129811996419,0.18044834721964276,0.2664485735749627,0.25,46.0,1.0,0.0,8.0,4.0,1,Additional Review or Follow-up,SEVERE_EMPLOYMENT_SHORTFALL|SALES_CONTRACTION|EMPLOYMENT_BELOW_BASELINE|SUSTAINED_DECLINE
SETUP-0087,growing,2022,2,339750.0,29.645882622300235,10,0.0,30.25,0.624832229580574,0.37516777041942595,0.3025066331271264,0.25065489330389995,0.0,2.0,0.0,0.25818780013625564,0.0,1.0360993322686693,0.6,60.5,3.0,0.0,0.0,0.0,1,Additional Review or Follow-up,SEVERE_SALES_CONTRACTION|SALES_CONTRACTION
